Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,Time,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16
117,38,104.08941120000001,30.69807885,594,104.08693520000001,30.69443168,468.64582839999997,68.5072737024,119.64001,0.0,0.0,0.0,140.84805,0.0,68.49176,239.43759,0.0,0.0,43.36088,0.0,270.48712,164.1252,204.06898,0.0
118,38,104.08941120000001,30.69807885,824,104.0921312,30.70228545,534.061291,34.9943688578,69.63339,0.0,0.0,0.0,61.448143,0.0,33.08272,93.787735,0.0,42.392395,47.9206,0.0,108.61702,95.34871,53.085598,0.0
119,39,104.1766587,30.70212293,155,104.1857165,30.70246353,868.2777382000002,72.0938543062,142.10149,0.0,0.0,0.0,133.59755,0.0,53.440025,221.3864,0.0,78.90555,82.341324,0.0,169.61812,233.27988,78.400566,0.0
120,39,104.1766587,30.70212293,389,104.1769595,30.69629187,646.8891553,52.317400381800006,102.9416,0.0,0.0,0.0,101.24357,0.0,35.708725,161.97217,0.0,47.41051,70.84344,0.0,142.32292,148.38249,80.67655,0.0
121,39,104.1766587,30.70212293,411,104.1692364,30.7015895,713.2862675,82.9693883132,197.7098,0.0,0.0,0.0,108.66224,0.0,29.524963,251.12962,0.0,82.702255,78.09342,0.0,143.17226,309.51617,61.780098,0.0
122,40,103.9895242,30.6706359,86,103.98944920000001,30.66832512,256.210622,47.74992582159999,94.56631,0.0,0.0,0.0,168.44566,0.0,22.34563,151.97623,0.0,41.563343,52.595158,0.0,157.58931,82.519966,77.43083,0.0
123,40,103.9895242,30.6706359,142,103.99171170000001,30.670362899999997,211.74077549999998,27.8768773236,53.198902,0.0,0.0,0.0,82.186646,0.0,16.642593,85.687485,0.0,31.54106,13.466906,0.0,106.32951,49.205532,37.49477,0.0
124,40,103.9895242,30.6706359,832,103.98823449999999,30.67074127,124.1066729,15.368143957359997,21.46979,0.0,0.0,0.0,45.28515,0.0,7.1166615,53.852062,0.0,14.348598,18.334873,0.0,54.73718,30.921736,32.849533,0.0
125,41,104.01367259999999,30.6339832,798,104.0191596,30.62797015,848.9314547,136.11809487780002,140.23387,0.0,0.0,0.0,404.08902,0.0,188.04099,407.05667,0.0,200.40802,42.431664,0.0,462.14624,414.25815,336.96426,0.0
126,41,104.01367259999999,30.6339832,952,104.0160584,30.63558542,289.5094766,30.9973261678,62.823708,0.0,0.0,0.0,69.393196,0.0,28.338846,78.11972,0.0,46.453888,38.757416,0.0,93.183495,80.4187,56.59202,0.0
127,41,104.01367259999999,30.6339832,1111,104.01224470000001,30.63565466,230.317022,26.6248265586,48.16974,0.0,0.0,0.0,34.796837,0.0,29.953175,79.116425,0.0,37.29708,36.53918,0.0,78.87433,76.40875,47.54818,0.0
128,42,104.110012,30.64971387,642,104.11335840000001,30.64805452,369.6500203,36.2035920656,97.33025,0.0,0.0,0.0,69.34472,0.0,71.5143,106.226585,0.0,40.9639,87.10987,0.0,58.82544,91.01434,84.63463,0.0
129,42,104.110012,30.64971387,1172,104.1061061,30.65160594,429.010321,56.7724167254,93.14593,0.0,0.0,0.0,183.47778,0.0,64.82501,156.4416,0.0,72.977295,74.14379,0.0,189.8188,130.19896,98.81923,0.0
130,42,104.110012,30.64971387,1726,104.1119814,30.653166,426.6043255,31.6570072884,68.05058,0.0,0.0,0.0,40.12802,0.0,38.402462,113.65698,0.0,4.188493,59.862587,0.0,81.84923,88.72172,79.057686,0.0
131,42,104.110012,30.64971387,1876,104.10790390000001,30.64564358,494.2698699,29.6309604256,72.28297,0.0,0.0,0.0,73.26947,0.0,49.20342,70.30448,0.0,30.325129,45.442368,0.0,84.40574,72.74591,53.787563,0.0
132,43,104.1749113,30.65114609,27,104.1747682,30.65471347,395.6032631,52.245387775599994,115.01522,0.0,0.0,0.0,90.067345,0.0,47.177605,121.28564,0.0,64.53549,101.06936,0.0,125.271866,168.18759,85.91046,0.0
133,43,104.1749113,30.65114609,201,104.17201309999999,30.64867986,389.6542203,28.976918663799996,52.185604,0.0,0.0,0.0,67.038086,0.0,13.339089,102.21875,0.0,22.681017,37.25314,0.0,78.16663,75.90013,56.16593,0.0
134,43,104.1749113,30.65114609,571,104.1827765,30.65238351,766.0010004,91.68909830700001,188.21245,0.0,0.0,0.0,174.09444,0.0,62.860207,224.85344,0.0,125.33505,151.08342,0.0,255.03816,263.17493,167.51624,0.0
135,44,103.9967302,30.59844508,146,103.9938473,30.60135673,424.88500939999994,49.190867393000005,107.54087,0.0,0.0,0.0,85.771255,0.0,31.242727,152.08476,0.0,60.692642,73.76968,0.0,127.36529,124.122314,90.338585,0.0
136,44,103.9967302,30.59844508,268,103.9910119,30.59474494,684.6502382,56.744301422999996,102.70974,0.0,0.0,0.0,124.225334,0.0,49.577934,169.89803,0.0,64.14511,63.690475,0.0,155.44418,167.6729,106.41192,0.0
137,44,103.9967302,30.59844508,714,103.99975970000001,30.58962127,1020.1768890000001,79.57871593320002,95.30026,0.0,0.0,0.0,281.30322,0.0,72.30142,243.97772,0.0,77.163414,58.033836,0.0,278.1565,210.61954,174.35506,0.0
138,44,103.9967302,30.59844508,1251,103.9992457,30.60127686,395.81159069999995,37.7814393698,65.08272,0.0,0.0,0.0,97.94819,0.0,35.17338,111.19965,0.0,54.74509,40.73618,0.0,106.7975,102.902885,67.77272,0.0
139,45,104.0579082,30.60063219,203,104.0612128,30.60054761,316.95642250000003,13.985475318799999,30.414223,0.0,0.0,0.0,25.34302,0.0,12.755767,37.720734,0.0,16.771685,22.249872,0.0,37.566673,38.643467,22.340265,0.0
140,45,104.0579082,30.60063219,738,104.05789329999999,30.59668669,437.27896,37.0960399706,71.560646,0.0,0.0,0.0,116.52884,0.0,13.509302,129.28036,0.0,40.329914,62.915005,0.0,60.009853,115.03951,28.937311,0.0
141,45,104.0579082,30.60063219,1045,104.05519749999999,30.60075578,260.2348094,19.3277256872,38.96649,0.0,0.0,0.0,44.33702,0.0,32.384106,32.980316,0.0,29.40176,24.317383,0.0,59.46575,63.190937,20.812042,0.0
142,45,104.0579082,30.60063219,1245,104.0578993,30.60270356,229.5704148,16.268269064,30.023716,0.0,0.0,0.0,34.13174,0.0,11.25993,44.577255,0.0,17.460125,23.447536,0.0,44.99704,49.382626,35.12838,0.0
143,46,104.0737429,30.60663216,913,104.0716051,30.60650411,205.42997730000002,32.0487193062,60.215427,0.0,0.0,0.0,43.970455,0.0,40.553143,97.51196,0.0,50.32773,48.115974,0.0,90.73253,86.21863,61.804268,0.0
144,46,104.0737429,30.60663216,1025,104.07368559999999,30.60409951,280.7455374,44.88796302140001,76.34948,0.0,0.0,0.0,102.65577,0.0,49.76529,116.53554,0.0,62.576183,67.06644,0.0,131.99283,131.05763,90.377556,0.0
145,46,104.0737429,30.60663216,1120,104.0749288,30.6065838,113.8159393,22.0668953602,62.599567,0.0,0.0,3.0632179,68.423256,0.0,13.393287,109.332436,0.0,20.457188,0.93248194,0.0,71.013145,0.31721473,40.40964,0.0
146,47,104.1450214,30.58450522,232,104.14094509999998,30.59204616,922.6154733,61.638881806,113.36067,0.0,0.0,0.0,215.44489,0.0,27.012295,140.94359,0.0,91.78676,107.62185,0.0,167.55197,157.82869,132.48131,0.0
147,48,103.9564943,30.745080100000003,0,103.9460064,30.75066046,1179.207157,102.8381745514,207.05403,0.0,0.0,0.0,201.33806,0.0,111.051674,253.61404,0.0,151.3673,142.43275,0.0,319.5986,272.42264,187.12592,0.0
148,48,103.9564943,30.745080100000003,80,103.96137270000001,30.75254195,949.7687465,93.61404841160001,175.77411,0.0,0.0,0.0,164.72719,0.0,85.23273,246.79973,0.0,78.99541,145.52702,0.0,246.67761,324.12354,111.691536,0.0
149,48,103.9564943,30.745080100000003,150,103.96506459999999,30.73928236,1042.151102,126.546451194,266.98273,0.0,0.0,0.0,224.42209,0.0,92.778465,359.88153,0.0,125.33906,160.83925,0.0,354.5137,361.9675,190.64474,0.0
150,49,104.0507089,30.76141245,2,104.0732399,30.76099259,2157.0072370000003,173.63207560799998,450.7566,0.0,0.0,0.0,146.97687,0.0,149.33379,460.1928,0.0,123.5107,253.71635,0.0,447.37277,532.907,289.36862,0.0
151,49,104.0507089,30.76141245,17,104.0530243,30.75790039,447.9160573,63.1679596688,96.82107,0.0,0.0,0.0,180.729,0.0,63.605373,193.78387,0.0,89.1448,62.84057,0.0,215.1776,142.49588,122.68238,0.0
152,49,104.0507089,30.76141245,324,104.0479925,30.76138863,260.003546,30.258078801800004,53.607044,0.0,0.0,0.0,60.21835,0.0,20.117088,99.040016,0.0,23.891964,32.8987,0.0,94.845146,80.42072,66.154915,0.0
153,50,104.127086,30.77857558,34,104.1146272,30.76027681,2352.605615,186.87875006800002,367.5489,0.0,0.0,0.0,388.75943,0.0,139.13379,454.30676,0.0,284.18866,271.18118,0.0,507.9335,558.7106,274.22803,0.0
154,50,104.127086,30.77857558,51,104.13747009999999,30.77433248,1099.377533,94.36399287299999,155.22919,0.0,0.0,0.0,278.53122,0.0,88.93847,313.05093,0.0,120.51193,133.95876,0.0,231.18025,251.94232,202.55943,0.0
155,50,104.127086,30.77857558,66,104.0737873,30.78668402,5178.755161,453.35463242,823.91583,0.0,0.0,0.0,960.1971,0.0,462.89316,1367.8483,0.0,624.3841,614.4968,0.0,1370.9965,1127.2653,885.2962,0.0
156,51,104.13747009999999,30.77433248,3,104.15082779999999,30.73841386,4181.143453,411.572393322,599.0581,0.0,0.0,0.0,1508.1245,0.0,439.45755,1388.316,0.0,517.4732,416.7378,0.0,1111.6152,1032.3312,1015.19775,0.0
157,51,104.13747009999999,30.77433248,35,104.16757220000001,30.75834783,3382.0642789999997,276.74017425600005,468.75177,0.0,0.0,0.0,803.04395,0.0,264.1507,855.20325,0.0,391.43936,443.22162,0.0,657.7178,761.4238,542.9108,0.0
158,51,104.13747009999999,30.77433248,50,104.127086,30.77857558,1099.377533,91.1070546782,153.91357,0.0,0.0,0.0,260.4644,0.0,86.617386,297.44647,0.0,129.10303,140.7059,0.0,208.909,249.23563,181.8526,0.0
159,52,103.9691811,30.72962272,448,103.9709046,30.73015438,175.22582769999997,26.793057280999992,41.824757,0.0,0.0,0.0,105.85203,0.0,20.939404,37.248028,0.0,42.17976,35.72495,0.0,95.63147,76.21003,47.23223,0.0
160,52,103.9691811,30.72962272,664,103.97805109999999,30.71972036,1387.754926,182.82555652800002,307.1751,0.0,0.0,0.0,574.83887,0.0,82.05411,556.7469,0.0,228.56831,204.75488,0.0,609.7809,370.88367,447.56323,0.0
161,53,104.0008574,30.72248966,222,104.00179179999999,30.72113711,174.577126,24.1101462988,49.356583,0.0,0.0,0.0,44.346645,0.0,25.004221,64.86997,0.0,36.7437,33.22045,0.0,65.86513,67.43044,38.31755,0.0
162,53,104.0008574,30.72248966,299,103.9944727,30.71680117,878.2173475,107.17746050699999,264.623,0.0,0.0,0.0,185.06982,0.0,108.78424,314.98,0.0,134.11926,184.67978,0.0,252.754,260.72086,195.7854,0.0
163,53,104.0008574,30.72248966,942,104.0068158,30.72585148,681.411241,90.7903234442,175.12343,0.0,0.0,0.0,149.9853,0.0,95.00636,238.31694,0.0,117.50391,147.00647,0.0,253.70514,273.30444,169.95244,0.0
164,53,104.0008574,30.72248966,1417,103.9990459,30.72573991,399.819279,60.604185449999996,121.77242,0.0,0.0,0.0,126.83259,0.0,53.892635,173.12122,0.0,72.31283,84.540985,0.0,174.41022,158.52577,107.506165,0.0
165,54,104.115936,30.68478406,880,104.1143105,30.68613383,215.91730460000002,25.3048118592,63.42157,0.0,0.0,0.0,34.84668,0.0,16.359404,72.76294,0.0,29.667738,26.242018,0.0,70.57169,63.308895,45.7054,0.0
166,54,104.115936,30.68478406,1110,104.1157328,30.68282827,217.63042480000001,25.6955518824,76.822266,0.0,0.0,0.0,8.461961,0.0,32.64906,72.514786,0.0,0.0,59.83755,0.0,55.394257,80.5726,64.24617,0.0
167,54,104.115936,30.68478406,1242,104.1188763,30.68269678,364.46842599999997,34.862061535,83.158646,0.0,0.0,0.0,72.514336,0.0,18.080606,90.93413,0.0,51.40128,49.00415,0.0,76.73833,99.822845,44.240738,0.0
168,55,104.153472,30.68495031,169,104.14766340000001,30.68782026,640.8767311,47.755041878399986,95.9582,0.0,0.0,0.0,148.69763,0.0,44.769676,150.76855,0.0,20.05067,59.64834,0.0,137.47762,115.999664,96.97071,0.0
169,55,104.153472,30.68495031,197,104.1595999,30.6846658,587.8169162,24.4973690532,52.508827,0.0,0.0,0.0,49.551903,0.0,24.865952,65.38699,0.0,27.414675,32.707687,0.0,75.390526,62.292698,42.255333,0.0
170,56,103.9971186,30.64328713,818,103.9898616,30.65121392,1120.459658,110.96559570359999,126.210815,0.0,0.0,0.0,456.8032,0.0,158.35144,212.00748,0.0,153.88516,155.24153,0.0,427.43408,301.2653,124.07269,0.0
171,56,103.9971186,30.64328713,860,103.9966501,30.64288317,63.400928099999994,14.589369200299998,25.129675,0.0,0.0,11.354601,67.28937,0.0,8.237896,54.407192,0.0,10.423026,2.2034228,0.0,58.851383,13.859197,40.197174,0.0
172,56,103.9971186,30.64328713,896,104.0043112,30.63573997,1083.8843550000001,85.22131915840001,190.22476,0.0,0.0,0.0,116.54117,0.0,81.484344,172.6929,0.0,126.72155,124.423065,0.0,249.67474,265.75235,135.48033,0.0
173,56,103.9971186,30.64328713,1628,103.99953590000001,30.644712300000002,280.3753136,30.859328087199998,44.402275,0.0,0.0,0.0,116.963425,0.0,37.191826,64.26384,0.0,46.179516,27.169668,0.0,116.45915,78.39582,49.452976,0.0
174,57,104.0442801,30.63824024,1371,104.0424412,30.63531088,369.4097262,49.2748586796,108.28039,0.0,0.0,0.0,92.47422,0.0,21.94316,102.28075,0.0,77.33621,98.34947,0.0,148.6552,131.219,26.705254,0.0
175,57,104.0442801,30.63824024,1472,104.0411563,30.63977679,344.4107303,55.5203218786,80.03284,0.0,0.0,0.0,118.671036,0.0,27.8263,178.34666,0.0,51.996998,72.72371,0.0,171.61194,159.22255,144.2442,0.0
176,57,104.0442801,30.63824024,1664,104.04503270000001,30.63930565,138.3653967,22.232352593,46.689537,0.0,0.0,0.0,55.11974,0.0,17.680418,65.12791,0.0,24.762024,24.117027,0.0,70.17841,48.40384,50.454193,0.0
177,58,104.09198990000002,30.64973175,116,104.08949820000001,30.65024457,245.42494669999996,34.34739556700001,53.1751,0.0,0.0,0.0,65.86653,0.0,0.0,144.01346,0.0,0.0,68.06867,0.0,97.14632,87.31844,94.38088,0.0
178,58,104.09198990000002,30.64973175,471,104.09344329999999,30.65227021,313.92044239999996,21.819129406,42.439014,0.0,0.0,0.0,51.83105,0.0,17.293982,57.14145,0.0,25.290361,31.540104,0.0,69.41704,54.996506,35.8765,0.0
179,58,104.09198990000002,30.64973175,1037,104.0909857,30.64806866,207.9239017,29.072174748999995,62.76824,0.0,0.0,0.0,47.67682,0.0,25.211685,96.83888,0.0,25.5104,34.084255,0.0,84.469086,72.277115,55.16814,0.0
180,59,104.17314259999999,30.67412276,306,104.2033612,30.67494723,2896.2602469999997,136.086078104,267.34476,0.0,0.0,0.0,310.57632,0.0,141.22498,385.396,0.0,163.52364,212.43633,0.0,392.97397,348.9943,223.81306,0.0
181,59,104.17314259999999,30.67412276,463,104.1604886,30.67205697,1233.652182,66.7850267406,133.72888,0.0,0.0,0.0,163.59116,0.0,59.16344,191.25839,0.0,80.14613,89.16726,0.0,198.95284,160.76657,123.12789,0.0
182,59,104.17314259999999,30.67412276,598,104.174737,30.66454521,1072.394654,45.0728523908,85.616806,0.0,0.0,0.0,99.32641,0.0,54.248875,127.39513,0.0,54.600048,81.78416,0.0,126.13454,121.011566,64.59693,0.0
183,60,103.95821740000001,30.57340291,255,103.966243,30.57342223,769.663418,86.8768502856,137.33986,0.0,0.0,0.0,323.70517,0.0,48.25612,275.5412,0.0,91.63071,61.160755,0.0,352.56836,127.66066,242.964,0.0
184,61,104.0377793,30.62313997,189,104.040157,30.62176571,274.1133533,31.542926126,59.48857,0.0,0.0,0.0,78.23941,0.0,19.567688,98.7885,0.0,45.897182,21.522814,0.0,90.28301,80.20956,39.2712,0.0
185,61,104.0377793,30.62313997,343,104.0353868,30.62436116,266.2771936,22.904410221,53.86028,0.0,0.0,0.0,43.156254,0.0,6.0611324,72.15437,0.0,32.59067,21.71101,0.0,62.445503,51.499966,31.311611,0.0
186,62,104.1041006,30.59388005,361,104.1072423,30.59430952,304.9521499,38.945908323,71.19576,0.0,0.0,0.0,116.97449,0.0,14.678388,130.04361,0.0,22.613264,41.06256,0.0,139.00024,72.22704,106.22052,0.0
187,62,104.1041006,30.59388005,1039,104.10403459999999,30.59590093,224.0604964,30.813733478200003,74.054886,0.0,0.0,0.0,36.785545,0.0,31.001116,78.62137,0.0,36.625698,59.71369,0.0,67.195724,98.37293,43.832928,0.0
188,63,104.1392625,30.60626466,31,104.1427297,30.60890084,442.53385130000004,41.488866031200004,93.21132,0.0,0.0,0.0,74.07155,0.0,33.20664,112.056274,0.0,48.634567,59.34764,0.0,114.65252,110.96879,70.5048,0.0
189,63,104.1392625,30.60626466,297,104.1441733,30.60359371,556.1092987000001,68.2328905428,122.57121,0.0,0.0,0.0,152.22885,0.0,60.681084,215.78654,0.0,84.71905,91.00713,0.0,198.62895,171.35947,127.174904,0.0
190,63,104.1392625,30.60626466,672,104.1346143,30.60842985,506.0911374,66.0896550962,122.687,0.0,0.0,0.0,146.57045,0.0,93.54394,204.385,0.0,70.83569,121.109116,0.0,173.86586,179.13528,102.75452,0.0
191,63,104.1392625,30.60626466,763,104.1354405,30.60123549,667.0150371,142.93179369999996,287.20667,0.0,0.0,0.0,299.113,0.0,127.06512,408.32202,0.0,170.5151,199.32898,0.0,411.31802,373.88257,253.5415,0.0
192,64,103.94127590000001,30.75449343,0,103.9460064,30.75066046,620.9053755,62.731069481599995,138.66515,0.0,0.0,0.0,100.12046,0.0,44.350464,176.8728,0.0,41.524914,99.50675,0.0,175.22481,182.40622,70.53205,0.0
193,64,103.94127590000001,30.75449343,32,103.93544659999999,30.74137286,1557.607396,143.08954914799997,240.85197,0.0,0.0,0.0,353.38074,0.0,62.30896,224.55838,0.0,233.28671,160.16565,0.0,510.19022,450.93002,361.48572,0.0
194,64,103.94127590000001,30.75449343,108,103.9552436,30.7700213,2179.281715,165.19019760999998,366.1718,0.0,0.0,0.0,187.14096,0.0,109.69078,415.98425,0.0,274.1919,274.14273,0.0,458.8663,459.12598,185.48738,0.0
195,65,104.0666187,30.74499537,17,104.0530243,30.75790039,1933.671041,321.354230854,669.40936,0.0,0.0,0.0,574.0893,0.0,84.38181,1201.8502,0.0,216.36609,448.85196,0.0,900.33124,700.80444,780.79004,0.0
196,65,104.0666187,30.74499537,18,104.0730086,30.74887448,747.6592605000001,57.6184877364,105.3948,0.0,0.0,0.0,147.65504,0.0,62.73546,153.53275,0.0,84.741554,71.01564,0.0,150.82057,172.10117,87.40284,0.0
197,65,104.0666187,30.74499537,311,104.0600238,30.74269338,680.9342629,73.72440450519998,93.757614,0.0,0.0,0.0,171.7886,0.0,84.29719,204.37639,0.0,124.07008,69.41227,0.0,221.68573,241.9861,137.40944,0.0
198,66,104.0737873,30.78668402,2,104.0732399,30.76099259,2847.9139440000004,275.54201952200003,556.69867,0.0,0.0,0.0,595.2662,0.0,277.65628,753.30365,0.0,372.45395,367.18832,0.0,853.84467,662.39484,580.3901,0.0
199,66,104.0737873,30.78668402,50,104.127086,30.77857558,5178.755161,394.102350268,693.2462,0.0,0.0,0.0,1123.8005,0.0,368.3735,1077.2457,0.0,655.42615,522.5555,0.0,975.8704,1134.9663,699.2924,0.0
200,66,104.0737873,30.78668402,137,104.0475071,30.78634412,2514.976447,156.956641268,293.93512,0.0,0.0,0.0,381.25583,0.0,124.54224,494.33807,0.0,116.445435,165.82922,0.0,483.49872,402.90103,372.60593,0.0
201,67,104.19067199999999,30.73707999,35,104.16757220000001,30.75834783,3231.919547,267.25883431,471.75076,0.0,0.0,0.0,804.3698,0.0,221.57562,856.65717,0.0,423.11545,315.70856,0.0,621.20447,711.7082,460.4164,0.0
202,67,104.19067199999999,30.73707999,250,104.20066700000001,30.70612702,3561.461404,289.001338208,507.06342,0.0,0.0,0.0,845.2567,0.0,190.00986,756.23486,0.0,383.42764,427.93927,0.0,815.912,794.68384,558.3445,0.0
203,67,104.19067199999999,30.73707999,400,104.1722518,30.72037834,2556.670043,184.964795932,381.12186,0.0,0.0,0.0,521.646,0.0,93.29495,267.94974,0.0,163.21564,404.15198,0.0,653.3107,500.126,387.57397,0.0
204,68,103.9731061,30.68598032,260,103.97067679999999,30.68583598,233.2483219,20.8550100754,41.871628,0.0,0.0,0.0,45.18971,0.0,13.541241,70.220764,0.0,15.671649,29.16816,0.0,61.701553,48.04819,43.39116,0.0
205,68,103.9731061,30.68598032,390,103.9733365,30.67656097,1044.207014,99.0708142098,202.8476,0.0,0.0,0.0,225.48941,0.0,44.401463,346.63873,0.0,167.73108,142.56926,0.0,171.90897,271.9245,138.9439,0.0
206,68,103.9731061,30.68598032,475,103.9769843,30.695358799999998,1103.828643,88.77067539939999,174.82558,0.0,0.0,0.0,181.57497,0.0,57.22152,195.1318,0.0,159.00818,159.8375,0.0,169.18694,324.70108,118.99006,0.0
207,69,104.0104187,30.68940234,991,104.01211579999999,30.69204887,335.35409780000003,29.300720133000006,67.387924,0.0,0.0,0.0,41.68641,0.0,28.285751,85.22153,0.0,25.940409,46.045414,0.0,64.62072,94.61183,43.15613,0.0
208,69,104.0104187,30.68940234,1409,104.00937259999999,30.68765838,217.7158719,22.840387856599996,39.42606,0.0,0.0,0.0,55.289936,0.0,15.398118,59.669167,0.0,22.137476,42.337357,0.0,53.80429,78.91569,41.82143,0.0
209,69,104.0104187,30.68940234,1627,104.0065398,30.69141036,433.09465939999995,44.842725492999996,99.37849,0.0,0.0,0.0,90.27664,0.0,23.79445,126.90363,0.0,64.230965,73.68754,0.0,106.40495,118.48567,82.5278,0.0
210,69,104.0104187,30.68940234,1672,104.0155067,30.68723514,543.3340304,63.5416850554,67.58586,0.0,0.0,0.0,103.39503,0.0,171.10394,216.76596,0.0,167.09741,0.0,0.0,102.61134,287.71112,74.59167,0.0
211,70,104.1033786,30.70633756,1378,104.1060918,30.7062197,260.1592847,30.0906871944,60.774387,0.0,0.0,0.0,68.662315,0.0,40.12792,42.428654,0.0,80.2075,35.965973,0.0,113.60837,69.17268,32.491505,0.0
212,70,104.1033786,30.70633756,1418,104.1031337,30.70349434,315.986651,42.4825742824,96.12436,0.0,0.0,0.0,71.08996,0.0,23.201088,112.50314,0.0,73.65122,53.390636,0.0,113.6209,109.05743,112.14082,0.0
213,70,104.1033786,30.70633756,1422,104.1015938,30.70628948,171.0052479,25.644405600600003,39.230824,0.0,0.0,0.0,99.248474,0.0,27.98981,81.94696,0.0,36.73122,29.863207,0.0,88.292694,43.040066,49.08998,0.0
214,71,104.16494490000001,30.68504344,197,104.1595999,30.6846658,513.6855656,46.4185166304,72.481705,0.0,0.0,0.0,152.27611,0.0,40.319077,128.32118,0.0,112.98152,36.966724,0.0,156.4603,89.02193,79.49823,0.0
215,71,104.16494490000001,30.68504344,276,104.1703327,30.68548169,518.3521344999999,28.699035574200003,74.49889,0.0,0.0,0.0,8.7345495,0.0,25.118662,78.86527,0.0,30.85502,29.981113,0.0,115.04369,55.295074,43.037785,0.0
